timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1520507517559,927,HTTP Request,200,,Thread Group 1-4,text,true,,161,118,100,100,926,0,1
1520507513363,1309,HTTP Request,200,,Thread Group 1-21,text,true,,161,118,100,100,1309,0,305
1520507517502,985,HTTP Request,200,,Thread Group 1-11,text,true,,161,118,100,100,983,0,1
1520507510225,4506,HTTP Request,200,,Thread Group 1-11,text,true,,161,118,100,100,4505,0,3916
1520507518117,449,HTTP Request,200,,Thread Group 1-43,text,true,,161,118,100,100,449,0,1
1520507481999,32863,HTTP Request,200,,Thread Group 1-78,text,true,,161,118,100,100,32862,0,1482
1520507518169,422,HTTP Request,200,,Thread Group 1-54,text,true,,161,118,100,100,421,0,2
1520507514143,767,HTTP Request,200,,Thread Group 1-46,text,true,,161,118,100,100,766,0,1
1520507504578,14328,HTTP Request,200,,Thread Group 1-50,text,true,,161,118,100,100,14014,0,12233
1520507482000,32947,HTTP Request,200,,Thread Group 1-26,text,true,,161,118,100,100,32216,0,1554
1520507511141,8110,HTTP Request,200,,Thread Group 1-75,text,true,,161,118,100,100,8109,0,211
1520507510222,4731,HTTP Request,200,,Thread Group 1-37,text,true,,161,118,100,100,4731,0,10
1520507460090,59244,HTTP Request,200,,Thread Group 1-53,text,true,,161,118,100,100,59226,0,11201
1520507510159,4796,HTTP Request,200,,Thread Group 1-29,text,true,,161,118,100,100,4796,0,1
1520507496445,22937,HTTP Request,200,,Thread Group 1-17,text,true,,161,118,100,100,22861,0,4516
1520507482002,37648,HTTP Request,200,,Thread Group 1-97,text,true,,161,118,100,100,37645,0,1511
1520507510168,4790,HTTP Request,200,,Thread Group 1-52,text,true,,161,118,100,100,4790,0,1
1520507504582,15310,HTTP Request,200,,Thread Group 1-32,text,true,,161,118,100,100,15232,0,7736
1520507510183,4779,HTTP Request,200,,Thread Group 1-56,text,true,,161,118,100,100,4772,0,18
1520507482794,37456,HTTP Request,200,,Thread Group 1-95,text,true,,161,118,100,100,34620,0,1738
1520507510149,4814,HTTP Request,200,,Thread Group 1-43,text,true,,161,118,100,100,4814,0,14
1520507500960,18071,HTTP Request,200,,Thread Group 1-44,text,true,,161,118,100,100,18071,0,16455
1520507510186,4781,HTTP Request,200,,Thread Group 1-18,text,true,,161,118,100,100,4780,0,16
1520507504567,15871,HTTP Request,200,,Thread Group 1-92,text,true,,161,118,100,100,15871,0,575
1520507510228,4743,HTTP Request,200,,Thread Group 1-22,text,true,,161,118,100,100,4732,0,1
1520507482003,38438,HTTP Request,200,,Thread Group 1-34,text,true,,161,118,100,100,38438,0,1
1520507510192,4781,HTTP Request,200,,Thread Group 1-61,text,true,,161,118,100,100,4781,0,0
1520507514237,6204,HTTP Request,200,,Thread Group 1-100,text,true,,161,118,100,100,6204,0,0
1520507510222,4758,HTTP Request,200,,Thread Group 1-28,text,true,,161,118,100,100,4758,0,0
1520507513005,7808,HTTP Request,200,,Thread Group 1-9,text,true,,161,118,100,100,7808,0,2
1520507510856,4127,HTTP Request,200,,Thread Group 1-69,text,true,,161,118,100,100,4125,0,0
1520507482002,34426,HTTP Request,200,,Thread Group 1-87,text,true,,161,118,100,100,29624,0,1478
1520507504575,10410,HTTP Request,200,,Thread Group 1-19,text,true,,161,118,100,100,10409,0,5561
1520507514415,7161,HTTP Request,200,,Thread Group 1-20,text,true,,161,118,100,100,7161,0,113
1520507510165,4824,HTTP Request,200,,Thread Group 1-48,text,true,,161,118,100,100,4822,0,0
1520507514404,7190,HTTP Request,200,,Thread Group 1-62,text,true,,161,118,100,100,7190,0,135
1520507510221,5120,HTTP Request,200,,Thread Group 1-42,text,true,,161,118,100,100,5117,0,3920
1520507494800,21630,HTTP Request,200,,Thread Group 1-94,text,true,,161,118,100,100,16667,0,164
1520507510845,4498,HTTP Request,200,,Thread Group 1-35,text,true,,161,118,100,100,4491,0,3299
1520507482003,59206,HTTP Request,200,,Thread Group 1-99,text,true,,161,118,100,100,35275,0,1477
1520507515628,25582,HTTP Request,200,,Thread Group 1-85,text,true,,161,118,100,100,25581,0,19
1520507482009,59202,HTTP Request,200,,Thread Group 1-80,text,true,,161,118,100,100,38431,0,0
1520507482330,37156,HTTP Request,200,,Thread Group 1-66,text,true,,161,118,100,100,37156,0,1204
1520507514673,26539,HTTP Request,200,,Thread Group 1-21,text,true,,161,118,100,100,26539,0,3447
1520507517486,23728,HTTP Request,200,,Thread Group 1-22,text,true,,161,118,100,100,23727,0,1
1520507541616,94,HTTP Request,200,,Thread Group 1-53,text,true,,161,118,100,100,93,0,1
1520507541510,203,HTTP Request,200,,Thread Group 1-20,text,true,,161,118,100,100,202,0,0
1520507541211,507,HTTP Request,200,,Thread Group 1-80,text,true,,161,118,100,100,505,0,0
1520507522233,19487,HTTP Request,200,,Thread Group 1-47,text,true,,161,118,100,100,19486,0,19046
1520507541302,423,HTTP Request,200,,Thread Group 1-92,text,true,,161,118,100,100,423,0,0
1520507541464,267,HTTP Request,200,,Thread Group 1-7,text,true,,161,118,100,100,236,0,1
1520507541501,243,HTTP Request,200,,Thread Group 1-76,text,true,,161,118,100,100,243,0,0
1520507522017,19731,HTTP Request,200,,Thread Group 1-94,text,true,,161,118,100,100,19731,0,19252
1520507541481,273,HTTP Request,200,,Thread Group 1-99,text,true,,161,118,100,100,272,0,0
1520507541398,370,HTTP Request,200,,Thread Group 1-45,text,true,,161,118,100,100,370,0,82
1520507541396,373,HTTP Request,200,,Thread Group 1-37,text,true,,161,118,100,100,370,0,47
1520507541405,385,HTTP Request,200,,Thread Group 1-66,text,true,,161,118,100,100,384,0,0
1520507541463,328,HTTP Request,200,,Thread Group 1-96,text,true,,161,118,100,100,328,0,0
1520507541454,359,HTTP Request,200,,Thread Group 1-39,text,true,,161,118,100,100,358,0,8
1520507541310,511,HTTP Request,200,,Thread Group 1-3,text,true,,161,118,100,100,479,0,77
1520507541417,405,HTTP Request,200,,Thread Group 1-21,text,true,,161,118,100,100,405,0,0
1520507516320,25510,HTTP Request,200,,Thread Group 1-25,text,true,,161,118,100,100,25482,0,24954
1520507541250,589,HTTP Request,200,,Thread Group 1-17,text,true,,161,118,100,100,587,0,0
1520507541627,213,HTTP Request,200,,Thread Group 1-82,text,true,,161,118,100,100,212,0,14
1520507541403,454,HTTP Request,200,,Thread Group 1-77,text,true,,161,118,100,100,454,0,1
1520507516625,25233,HTTP Request,200,,Thread Group 1-10,text,true,,161,118,100,100,25232,0,24731
1520507541718,150,HTTP Request,200,,Thread Group 1-80,text,true,,161,118,100,100,150,0,4
1520507541515,366,HTTP Request,200,,Thread Group 1-73,text,true,,161,118,100,100,366,0,0
1520507541590,303,HTTP Request,200,,Thread Group 1-87,text,true,,161,118,100,100,302,0,1
1520507541556,340,HTTP Request,200,,Thread Group 1-91,text,true,,161,118,100,100,340,0,1
1520507541704,192,HTTP Request,200,,Thread Group 1-34,text,true,,161,118,100,100,191,0,28
1520507515869,26029,HTTP Request,200,,Thread Group 1-93,text,true,,161,118,100,100,26029,0,25791
1520507460089,33063,HTTP Request,200,,Thread Group 1-31,text,true,,161,118,100,100,33063,0,8276
1520507541219,692,HTTP Request,200,,Thread Group 1-75,text,true,,161,118,100,100,686,0,1
1520507460308,32864,HTTP Request,200,,Thread Group 1-48,text,true,,161,118,100,100,32864,0,8071
1520507541393,535,HTTP Request,200,,Thread Group 1-98,text,true,,161,118,100,100,535,0,25
1520507461252,31923,HTTP Request,200,,Thread Group 1-82,text,true,,161,118,100,100,31923,0,10014
1520507541507,436,HTTP Request,200,,Thread Group 1-6,text,true,,161,118,100,100,421,0,57
1520507541602,346,HTTP Request,200,,Thread Group 1-9,text,true,,161,118,100,100,328,0,26
1520507460309,32867,HTTP Request,200,,Thread Group 1-70,text,true,,161,118,100,100,32817,0,8073
1520507541316,644,HTTP Request,200,,Thread Group 1-12,text,true,,161,118,100,100,635,0,14
1520507460090,33093,HTTP Request,200,,Thread Group 1-23,text,true,,161,118,100,100,33054,0,8378
1520507541545,444,HTTP Request,200,,Thread Group 1-67,text,true,,161,118,100,100,444,0,40
1520507459022,34160,HTTP Request,200,,Thread Group 1-38,text,true,,161,118,100,100,34146,0,9343
1520507541844,147,HTTP Request,200,,Thread Group 1-17,text,true,,161,118,100,100,147,0,4
1520507460090,33094,HTTP Request,200,,Thread Group 1-59,text,true,,161,118,100,100,33091,0,8275
1520507541869,130,HTTP Request,200,,Thread Group 1-80,text,true,,161,118,100,100,126,0,0
1520507460309,32877,HTTP Request,200,,Thread Group 1-28,text,true,,161,118,100,100,32874,0,10677
1520507460089,33922,HTTP Request,200,,Thread Group 1-100,text,true,,161,118,100,100,33922,0,8276
1520507459053,34965,HTTP Request,200,,Thread Group 1-79,text,true,,161,118,100,100,34137,0,12159
1520507460096,34110,HTTP Request,200,,Thread Group 1-47,text,true,,161,118,100,100,34027,0,8269
1520507460308,33959,HTTP Request,200,,Thread Group 1-3,text,true,,161,118,100,100,33732,0,8074
1520507460090,34330,HTTP Request,200,,Thread Group 1-19,text,true,,161,118,100,100,34330,0,8275
1520507460215,34234,HTTP Request,200,,Thread Group 1-51,text,true,,161,118,100,100,34230,0,8166
1520507460309,34151,HTTP Request,200,,Thread Group 1-43,text,true,,161,118,100,100,34151,0,9367
1520507460099,34364,HTTP Request,200,,Thread Group 1-56,text,true,,161,118,100,100,34364,0,8914
1520507460090,34375,HTTP Request,200,,Thread Group 1-58,text,true,,161,118,100,100,34368,0,8275
1520507460215,34259,HTTP Request,200,,Thread Group 1-11,text,true,,161,118,100,100,34227,0,8164
1520507460090,34509,HTTP Request,200,,Thread Group 1-55,text,true,,161,118,100,100,34383,0,8275
1520507459556,35043,HTTP Request,200,,Thread Group 1-50,text,true,,161,118,100,100,35043,0,9647
1520507460310,34312,HTTP Request,200,,Thread Group 1-2,text,true,,161,118,100,100,34284,0,10889
1520507460215,34506,HTTP Request,200,,Thread Group 1-94,text,true,,161,118,100,100,34406,0,8164
1520507459555,35106,HTTP Request,200,,Thread Group 1-6,text,true,,161,118,100,100,35097,0,11724
1520507459556,35209,HTTP Request,200,,Thread Group 1-57,text,true,,161,118,100,100,35208,0,9463
1520507459556,35209,HTTP Request,200,,Thread Group 1-60,text,true,,161,118,100,100,35209,0,9464
1520507459022,36874,HTTP Request,200,,Thread Group 1-84,text,true,,161,118,100,100,34998,0,11962
1520507460096,35800,HTTP Request,200,,Thread Group 1-74,text,true,,161,118,100,100,33924,0,10046
1520507460215,35838,HTTP Request,200,,Thread Group 1-98,text,true,,161,118,100,100,35680,0,8579
1520507460090,36212,HTTP Request,200,,Thread Group 1-49,text,true,,161,118,100,100,34766,0,11123
1520507460090,36212,HTTP Request,200,,Thread Group 1-20,text,true,,161,118,100,100,35806,0,11576
1520507460308,36069,HTTP Request,200,,Thread Group 1-17,text,true,,161,118,100,100,35895,0,10913
1520507460099,36436,HTTP Request,200,,Thread Group 1-62,text,true,,161,118,100,100,35798,0,10886
1520507460212,36577,HTTP Request,200,,Thread Group 1-83,text,true,,161,118,100,100,36576,0,8170
1520507460214,38622,HTTP Request,200,,Thread Group 1-93,text,true,,161,118,100,100,38314,0,11015
1520507460215,39170,HTTP Request,200,,Thread Group 1-64,text,true,,161,118,100,100,39169,0,11252
1520507460215,39171,HTTP Request,200,,Thread Group 1-14,text,true,,161,118,100,100,39171,0,8167
1520507461252,38142,HTTP Request,200,,Thread Group 1-36,text,true,,161,118,100,100,38136,0,10415
1520507460214,39210,HTTP Request,200,,Thread Group 1-37,text,true,,161,118,100,100,39206,0,10772
1520507499393,1563,HTTP Request,200,,Thread Group 1-36,text,true,,161,118,100,100,1563,0,1
1520507482002,18957,HTTP Request,200,,Thread Group 1-5,text,true,,161,118,100,100,18957,0,6
1520507493183,7776,HTTP Request,200,,Thread Group 1-23,text,true,,161,118,100,100,7776,0,0
1520507460099,40862,HTTP Request,200,,Thread Group 1-61,text,true,,161,118,100,100,40862,0,8280
1520507482324,18637,HTTP Request,200,,Thread Group 1-44,text,true,,161,118,100,100,18637,0,1502
1520507460310,39150,HTTP Request,200,,Thread Group 1-40,text,true,,161,118,100,100,39149,0,10673
1520507499384,1581,HTTP Request,200,,Thread Group 1-64,text,true,,161,118,100,100,1581,0,0
1520507459556,41408,HTTP Request,200,,Thread Group 1-90,text,true,,161,118,100,100,41408,0,11432
1520507459556,41906,HTTP Request,200,,Thread Group 1-8,text,true,,161,118,100,100,41906,0,11726
1520507460099,41337,HTTP Request,200,,Thread Group 1-4,text,true,,161,118,100,100,40865,0,11183
1520507493141,8652,HTTP Request,200,,Thread Group 1-54,text,true,,161,118,100,100,8651,0,1
1520507482476,19377,HTTP Request,200,,Thread Group 1-85,text,true,,161,118,100,100,19376,0,1005
1520507459556,45011,HTTP Request,200,,Thread Group 1-92,text,true,,161,118,100,100,45010,0,11665
1520507460090,44485,HTTP Request,200,,Thread Group 1-73,text,true,,161,118,100,100,41576,0,10050
1520507517494,23721,HTTP Request,200,,Thread Group 1-78,text,true,,161,118,100,100,912,0,0
1520507514981,26234,HTTP Request,200,,Thread Group 1-28,text,true,,161,118,100,100,3360,0,1
1520507517499,23717,HTTP Request,200,,Thread Group 1-46,text,true,,161,118,100,100,498,0,1
1520507514989,26228,HTTP Request,200,,Thread Group 1-48,text,true,,161,118,100,100,26228,0,1
1520507514491,26730,HTTP Request,200,,Thread Group 1-59,text,true,,161,118,100,100,26730,0,0
1520507514422,26809,HTTP Request,200,,Thread Group 1-41,text,true,,161,118,100,100,26808,0,0
1520507494017,47233,HTTP Request,200,,Thread Group 1-82,text,true,,161,118,100,100,25407,0,553
1520507494420,10155,HTTP Request,200,,Thread Group 1-19,text,true,,161,118,100,100,10155,0,1705
1520507459321,41643,HTTP Request,200,,Thread Group 1-16,text,true,,161,118,100,100,41635,0,10356
1520507495895,8681,HTTP Request,200,,Thread Group 1-79,text,true,,161,118,100,100,8681,0,2633
1520507494598,9980,HTTP Request,200,,Thread Group 1-50,text,true,,161,118,100,100,9980,0,0
1520507493184,11395,HTTP Request,200,,Thread Group 1-38,text,true,,161,118,100,100,11395,0,0
1520507494800,26396,HTTP Request,200,,Thread Group 1-2,text,true,,161,118,100,100,26395,0,1097
1520507482001,59260,HTTP Request,200,,Thread Group 1-67,text,true,,161,118,100,100,59260,0,9
1520507482639,58627,HTTP Request,200,,Thread Group 1-81,text,true,,161,118,100,100,38558,0,18
1520507482008,40221,HTTP Request,200,,Thread Group 1-96,text,true,,161,118,100,100,34541,0,392
1520507482001,59276,HTTP Request,200,,Thread Group 1-24,text,true,,161,118,100,100,40301,0,2118
1520507504589,36692,HTTP Request,200,,Thread Group 1-57,text,true,,161,118,100,100,36686,0,7725
1520507514947,26343,HTTP Request,200,,Thread Group 1-26,text,true,,161,118,100,100,26343,0,3384
1520507512321,28972,HTTP Request,200,,Thread Group 1-71,text,true,,161,118,100,100,28971,0,4828
1520507520814,20486,HTTP Request,200,,Thread Group 1-9,text,true,,161,118,100,100,20486,0,2
1520507520438,20863,HTTP Request,200,,Thread Group 1-92,text,true,,161,118,100,100,20863,0,1
1520507510156,31153,HTTP Request,200,,Thread Group 1-16,text,true,,161,118,100,100,31153,0,11290
1520507541725,275,HTTP Request,200,,Thread Group 1-92,text,true,,161,118,100,100,275,0,1
1520507541378,626,HTTP Request,200,,Thread Group 1-32,text,true,,161,118,100,100,616,0,1
1520507541859,148,HTTP Request,200,,Thread Group 1-10,text,true,,161,118,100,100,137,0,6
1520507541769,244,HTTP Request,200,,Thread Group 1-45,text,true,,161,118,100,100,244,0,0
1520507541537,477,HTTP Request,200,,Thread Group 1-24,text,true,,161,118,100,100,461,0,38
1520507541605,413,HTTP Request,200,,Thread Group 1-95,text,true,,161,118,100,100,413,0,32
1520507541556,462,HTTP Request,200,,Thread Group 1-2,text,true,,161,118,100,100,462,0,1
1520507541792,252,HTTP Request,200,,Thread Group 1-96,text,true,,161,118,100,100,252,0,0
1520507541671,375,HTTP Request,200,,Thread Group 1-5,text,true,,161,118,100,100,375,0,1
1520507541585,468,HTTP Request,200,,Thread Group 1-40,text,true,,161,118,100,100,468,0,21
1520507541755,306,HTTP Request,200,,Thread Group 1-99,text,true,,161,118,100,100,306,0,0
1520507541898,164,HTTP Request,200,,Thread Group 1-93,text,true,,161,118,100,100,164,0,1
1520507541672,394,HTTP Request,200,,Thread Group 1-15,text,true,,161,118,100,100,394,0,16
1520507541558,515,HTTP Request,200,,Thread Group 1-65,text,true,,161,118,100,100,515,0,0
1520507541565,516,HTTP Request,200,,Thread Group 1-81,text,true,,161,118,100,100,516,0,72
1520507541748,342,HTTP Request,200,,Thread Group 1-94,text,true,,161,118,100,100,342,0,14
1520507541822,269,HTTP Request,200,,Thread Group 1-3,text,true,,161,118,100,100,248,0,0
1520507541896,197,HTTP Request,200,,Thread Group 1-91,text,true,,161,118,100,100,196,0,1
1520507541745,352,HTTP Request,200,,Thread Group 1-76,text,true,,161,118,100,100,296,0,12
1520507541840,266,HTTP Request,200,,Thread Group 1-82,text,true,,161,118,100,100,232,0,0
1520507541569,538,HTTP Request,200,,Thread Group 1-71,text,true,,161,118,100,100,514,0,0
1520507541710,399,HTTP Request,200,,Thread Group 1-53,text,true,,161,118,100,100,291,0,15
1520507541790,325,HTTP Request,200,,Thread Group 1-66,text,true,,161,118,100,100,325,0,0
1520507541813,308,HTTP Request,200,,Thread Group 1-39,text,true,,161,118,100,100,308,0,0
1520507541857,266,HTTP Request,200,,Thread Group 1-77,text,true,,161,118,100,100,266,0,1
1520507541912,215,HTTP Request,200,,Thread Group 1-75,text,true,,161,118,100,100,215,0,0
1520507541830,300,HTTP Request,200,,Thread Group 1-25,text,true,,161,118,100,100,246,0,11
1520507541720,410,HTTP Request,200,,Thread Group 1-47,text,true,,161,118,100,100,410,0,0
1520507541882,259,HTTP Request,200,,Thread Group 1-73,text,true,,161,118,100,100,257,0,0
1520507541897,246,HTTP Request,200,,Thread Group 1-87,text,true,,161,118,100,100,246,0,0
1520507541637,509,HTTP Request,200,,Thread Group 1-49,text,true,,161,118,100,100,425,0,0
1520507541569,584,HTTP Request,200,,Thread Group 1-84,text,true,,161,118,100,100,584,0,69
1520507541550,609,HTTP Request,200,,Thread Group 1-26,text,true,,161,118,100,100,608,0,1
1520507541929,232,HTTP Request,200,,Thread Group 1-98,text,true,,161,118,100,100,232,0,0
1520507541960,236,HTTP Request,200,,Thread Group 1-12,text,true,,161,118,100,100,236,0,2
1520507542073,127,HTTP Request,200,,Thread Group 1-65,text,true,,161,118,100,100,127,0,1
1520507541945,306,HTTP Request,200,,Thread Group 1-6,text,true,,161,118,100,100,306,0,1
1520507542063,192,HTTP Request,200,,Thread Group 1-93,text,true,,161,118,100,100,192,0,11
1520507504590,37109,HTTP Request,200,,Thread Group 1-33,text,true,,161,118,100,100,13444,0,7726
1520507504587,37100,HTTP Request,200,,Thread Group 1-60,text,true,,161,118,100,100,13451,0,6230
1520507542018,245,HTTP Request,200,,Thread Group 1-2,text,true,,161,118,100,100,238,0,1
1520507542014,251,HTTP Request,200,,Thread Group 1-24,text,true,,161,118,100,100,251,0,9
1520507542007,259,HTTP Request,200,,Thread Group 1-10,text,true,,161,118,100,100,243,0,4
1520507541990,278,HTTP Request,200,,Thread Group 1-67,text,true,,161,118,100,100,257,0,1
1520507542082,187,HTTP Request,200,,Thread Group 1-81,text,true,,161,118,100,100,186,0,0
1520507542091,184,HTTP Request,200,,Thread Group 1-94,text,true,,161,118,100,100,183,0,0
1520507541992,291,HTTP Request,200,,Thread Group 1-17,text,true,,161,118,100,100,287,0,0
1520507542053,233,HTTP Request,200,,Thread Group 1-40,text,true,,161,118,100,100,232,0,150
1520507542098,190,HTTP Request,200,,Thread Group 1-76,text,true,,161,118,100,100,184,0,0
1520507542109,189,HTTP Request,200,,Thread Group 1-53,text,true,,161,118,100,100,187,0,1
1520507542128,177,HTTP Request,200,,Thread Group 1-75,text,true,,161,118,100,100,176,0,0
1520507542130,180,HTTP Request,200,,Thread Group 1-47,text,true,,161,118,100,100,180,0,1
1520507542130,188,HTTP Request,200,,Thread Group 1-25,text,true,,161,118,100,100,188,0,1
1520507542146,173,HTTP Request,200,,Thread Group 1-49,text,true,,161,118,100,100,171,0,1
1520507542115,208,HTTP Request,200,,Thread Group 1-66,text,true,,161,118,100,100,208,0,1
1520507512319,29939,HTTP Request,200,,Thread Group 1-89,text,true,,161,118,100,100,29380,0,2417
1520507542483,37,HTTP Request,200,,Thread Group 1-89,text,true,,161,118,100,100,37,0,27
1520507542483,41,HTTP Request,200,,Thread Group 1-60,text,true,,161,118,100,100,40,0,31
1520507542483,45,HTTP Request,200,,Thread Group 1-33,text,true,,161,118,100,100,43,0,28
1520507542520,18,HTTP Request,200,,Thread Group 1-89,text,true,,161,118,100,100,17,0,2
1520507541705,1199,HTTP Request,200,,Thread Group 1-27,text,true,,161,118,100,100,1199,0,2
1520507500966,41939,HTTP Request,200,,Thread Group 1-64,text,true,,161,118,100,100,41939,0,40693
1520507519655,23251,HTTP Request,200,,Thread Group 1-97,text,true,,161,118,100,100,23251,0,22428
1520507542524,385,HTTP Request,200,,Thread Group 1-60,text,true,,161,118,100,100,385,0,0
1520507542528,384,HTTP Request,200,,Thread Group 1-33,text,true,,161,118,100,100,381,0,1
1520507542906,10,HTTP Request,200,,Thread Group 1-97,text,true,,161,118,100,100,10,0,1
1520507542904,19,HTTP Request,200,,Thread Group 1-27,text,true,,161,118,100,100,19,0,1
1520507543082,153,HTTP Request,200,,Thread Group 1-64,text,true,,161,118,100,100,153,0,15
1520507542917,325,HTTP Request,200,,Thread Group 1-97,text,true,,161,118,100,100,325,0,1
1520507543236,26,HTTP Request,200,,Thread Group 1-64,text,true,,161,118,100,100,25,0,7
1520507460308,21039,HTTP Request,200,,Thread Group 1-68,text,true,,161,118,100,100,19807,0,10677
1520507551827,43,HTTP Request,200,,Thread Group 1-68,text,true,,161,118,10,10,43,0,1
1520507551870,17,HTTP Request,200,,Thread Group 1-68,text,true,,161,118,10,10,16,0,1
1520507551887,10,HTTP Request,200,,Thread Group 1-68,text,true,,161,118,10,10,9,0,1
1520507551897,13,HTTP Request,200,,Thread Group 1-68,text,true,,161,118,10,10,12,0,2
1520507517891,23402,HTTP Request,200,,Thread Group 1-13,text,true,,161,118,100,100,23401,0,23320
1520507552518,17,HTTP Request,200,,Thread Group 1-13,text,true,,161,118,9,9,16,0,0
1520507541374,574,HTTP Request,200,,Thread Group 1-55,text,true,,161,118,100,100,567,0,309
1520507552639,31,HTTP Request,200,,Thread Group 1-55,text,true,,161,118,9,9,30,0,1
1520507552535,137,HTTP Request,200,,Thread Group 1-13,text,true,,161,118,8,8,137,0,1
1520507552672,29,HTTP Request,200,,Thread Group 1-13,text,true,,161,118,8,8,28,0,1
1520507510203,4786,HTTP Request,200,,Thread Group 1-36,text,true,,161,118,100,100,4785,0,0
1520507552720,13,HTTP Request,200,,Thread Group 1-36,text,true,,161,118,7,7,13,0,1
1520507493151,11426,HTTP Request,200,,Thread Group 1-31,text,true,,161,118,100,100,11426,0,1160
1520507552760,102,HTTP Request,200,,Thread Group 1-31,text,true,,161,118,6,6,101,0,0
1520507552862,13,HTTP Request,200,,Thread Group 1-31,text,true,,161,118,6,6,12,0,0
1520507552875,14,HTTP Request,200,,Thread Group 1-31,text,true,,161,118,6,6,12,0,1
1520507557687,8,HTTP Request,200,,Thread Group 1-30,text,true,,161,118,5,5,7,0,0
1520507557695,8,HTTP Request,200,,Thread Group 1-30,text,true,,161,118,5,5,8,0,0
1520507557703,16,HTTP Request,200,,Thread Group 1-30,text,true,,161,118,5,5,15,0,1
1520507557719,243,HTTP Request,200,,Thread Group 1-30,text,true,,161,118,5,5,243,0,236
1520507558014,15,HTTP Request,200,,Thread Group 1-35,text,true,,161,118,3,3,15,0,1
1520507558020,14,HTTP Request,200,,Thread Group 1-16,text,true,,161,118,3,3,13,0,1
1520507558019,44,HTTP Request,200,,Thread Group 1-38,text,true,,161,118,3,3,12,0,1
1520507558058,21,HTTP Request,200,,Thread Group 1-35,text,true,,161,118,3,3,20,0,1
1520507558058,21,HTTP Request,200,,Thread Group 1-16,text,true,,161,118,3,3,20,0,8
1520507558065,27,HTTP Request,200,,Thread Group 1-38,text,true,,161,118,2,2,27,0,1
